"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|GB","01.01.2017 00:00 - 01.01.2017 00:30 (CET/CEST)","N/A","n/e","n/e","8746","3720","0","n/e","n/e","n/e","40","","963","n/e","n/e","7401","2122","n/e","0","n/e","2639","2773"
"BZN|GB","01.01.2017 00:30 - 01.01.2017 01:00 (CET/CEST)","N/A","n/e","n/e","7902","3821","0","n/e","n/e","n/e","69","","959","n/e","n/e","7403","2125","n/e","0","n/e","2583","2740"
"BZN|GB","01.01.2017 01:00 - 01.01.2017 01:30 (CET/CEST)","N/A","n/e","n/e","7485","3811","0","n/e","n/e","n/e","0","","956","n/e","n/e","7401","2124","n/e","0","n/e","2141","2750"
"BZN|GB","01.01.2017 01:30 - 01.01.2017 02:00 (CET/CEST)","N/A","n/e","n/e","8191","3823","0","n/e","n/e","n/e","36","","910","n/e","n/e","7406","2124","n/e","0","n/e","1843","2752"
"BZN|GB","01.01.2017 02:00 - 01.01.2017 02:30 (CET/CEST)","N/A","n/e","n/e","8429","3802","0","n/e","n/e","n/e","0","","872","n/e","n/e","7403","2121","n/e","0","n/e","2077","2609"
"BZN|GB","01.01.2017 02:30 - 01.01.2017 03:00 (CET/CEST)","N/A","n/e","n/e","7176","3798","0","n/e","n/e","n/e","0","","858","n/e","n/e","7413","2123","n/e","0","n/e","2566","2873"
"BZN|GB","01.01.2017 03:00 - 01.01.2017 03:30 (CET/CEST)","N/A","n/e","n/e","6895","3796","0","n/e","n/e","n/e","0","","864","n/e","n/e","7382","2124","n/e","0","n/e","2390","3010"
"BZN|GB","01.01.2017 03:30 - 01.01.2017 04:00 (CET/CEST)","N/A","n/e","n/e","6828","3532","0","n/e","n/e","n/e","0","","848","n/e","n/e","7222","2118","n/e","0","n/e","2256","3157"
"BZN|GB","01.01.2017 04:00 - 01.01.2017 04:30 (CET/CEST)","N/A","n/e","n/e","6281","3297","0","n/e","n/e","n/e","0","","846","n/e","n/e","7175","2123","n/e","0","n/e","2129","3465"
"BZN|GB","01.01.2017 04:30 - 01.01.2017 05:00 (CET/CEST)","N/A","n/e","n/e","5661","3188","0","n/e","n/e","n/e","0","","833","n/e","n/e","7170","2121","n/e","0","n/e","2259","3517"
"BZN|GB","01.01.2017 05:00 - 01.01.2017 05:30 (CET/CEST)","N/A","n/e","n/e","5306","3103","0","n/e","n/e","n/e","0","","831","n/e","n/e","7169","2122","n/e","0","n/e","2391","3571"
"BZN|GB","01.01.2017 05:30 - 01.01.2017 06:00 (CET/CEST)","N/A","n/e","n/e","5758","2606","0","n/e","n/e","n/e","0","","829","n/e","n/e","7178","2123","n/e","0","n/e","2475","3481"
"BZN|GB","01.01.2017 06:00 - 01.01.2017 06:30 (CET/CEST)","N/A","n/e","n/e","5657","2649","0","n/e","n/e","n/e","0","","859","n/e","n/e","7179","2122","n/e","0","n/e","2562","3392"
"BZN|GB","01.01.2017 06:30 - 01.01.2017 07:00 (CET/CEST)","N/A","n/e","n/e","5444","2737","0","n/e","n/e","n/e","0","","858","n/e","n/e","7187","2121","n/e","0","n/e","2531","3577"
"BZN|GB","01.01.2017 07:00 - 01.01.2017 07:30 (CET/CEST)","N/A","n/e","n/e","5393","2948","0","n/e","n/e","n/e","0","","861","n/e","n/e","7254","2123","n/e","0","n/e","2311","3606"
"BZN|GB","01.01.2017 07:30 - 01.01.2017 08:00 (CET/CEST)","N/A","n/e","n/e","5514","3087","0","n/e","n/e","n/e","0","","854","n/e","n/e","7402","2125","n/e","0","n/e","2358","3523"
"BZN|GB","01.01.2017 08:00 - 01.01.2017 08:30 (CET/CEST)","N/A","n/e","n/e","5764","3196","0","n/e","n/e","n/e","0","","954","n/e","n/e","7399","2122","n/e","0","n/e","2074","3740"
"BZN|GB","01.01.2017 08:30 - 01.01.2017 09:00 (CET/CEST)","N/A","n/e","n/e","5090","2605","0","n/e","n/e","n/e","0","","901","n/e","n/e","7411","2126","n/e","0","n/e","2028","4016"
"BZN|GB","01.01.2017 09:00 - 01.01.2017 09:30 (CET/CEST)","N/A","n/e","n/e","5129","2307","0","n/e","n/e","n/e","376","","858","n/e","n/e","7411","2123","n/e","14","n/e","2164","3755"
"BZN|GB","01.01.2017 09:30 - 01.01.2017 10:00 (CET/CEST)","N/A","n/e","n/e","5402","2795","0","n/e","n/e","n/e","392","","862","n/e","n/e","7410","2123","n/e","82","n/e","2278","3613"
"BZN|GB","01.01.2017 10:00 - 01.01.2017 10:30 (CET/CEST)","N/A","n/e","n/e","5824","2825","0","n/e","n/e","n/e","644","","861","n/e","n/e","7425","2124","n/e","170","n/e","2328","3682"
"BZN|GB","01.01.2017 10:30 - 01.01.2017 11:00 (CET/CEST)","N/A","n/e","n/e","7270","3011","0","n/e","n/e","n/e","341","","869","n/e","n/e","7428","2125","n/e","284","n/e","2285","3885"
"BZN|GB","01.01.2017 11:00 - 01.01.2017 11:30 (CET/CEST)","N/A","n/e","n/e","7425","2890","0","n/e","n/e","n/e","341","","866","n/e","n/e","7425","2116","n/e","400","n/e","2625","4053"
"BZN|GB","01.01.2017 11:30 - 01.01.2017 12:00 (CET/CEST)","N/A","n/e","n/e","8310","3018","0","n/e","n/e","n/e","343","","952","n/e","n/e","7411","2125","n/e","468","n/e","2823","4342"
"BZN|GB","01.01.2017 12:00 - 01.01.2017 12:30 (CET/CEST)","N/A","n/e","n/e","9551","2834","0","n/e","n/e","n/e","467","","946","n/e","n/e","7408","2131","n/e","551","n/e","2739","4131"
"BZN|GB","01.01.2017 12:30 - 01.01.2017 13:00 (CET/CEST)","N/A","n/e","n/e","10552","3135","0","n/e","n/e","n/e","341","","915","n/e","n/e","7408","2127","n/e","569","n/e","2543","4376"
"BZN|GB","01.01.2017 13:00 - 01.01.2017 13:30 (CET/CEST)","N/A","n/e","n/e","10728","3495","0","n/e","n/e","n/e","342","","999","n/e","n/e","7410","2123","n/e","539","n/e","2757","4575"
"BZN|GB","01.01.2017 13:30 - 01.01.2017 14:00 (CET/CEST)","N/A","n/e","n/e","11222","3715","0","n/e","n/e","n/e","361","","992","n/e","n/e","7402","2125","n/e","549","n/e","2903","4720"
"BZN|GB","01.01.2017 14:00 - 01.01.2017 14:30 (CET/CEST)","N/A","n/e","n/e","11186","3853","0","n/e","n/e","n/e","349","","1005","n/e","n/e","7416","2124","n/e","504","n/e","2811","4834"
"BZN|GB","01.01.2017 14:30 - 01.01.2017 15:00 (CET/CEST)","N/A","n/e","n/e","11389","3901","0","n/e","n/e","n/e","404","","994","n/e","n/e","7412","2127","n/e","448","n/e","2556","4780"
"BZN|GB","01.01.2017 15:00 - 01.01.2017 15:30 (CET/CEST)","N/A","n/e","n/e","11493","4076","0","n/e","n/e","n/e","422","","1034","n/e","n/e","7404","2130","n/e","333","n/e","2189","4978"
"BZN|GB","01.01.2017 15:30 - 01.01.2017 16:00 (CET/CEST)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","284","n/e","2001","4868"
"BZN|GB","01.01.2017 16:00 - 01.01.2017 16:30 (CET/CEST)","N/A","n/e","n/e","12169","4307","0","n/e","n/e","n/e","410","","1084","n/e","n/e","7398","2126","n/e","179","n/e","1859","4609"
"BZN|GB","01.01.2017 16:30 - 01.01.2017 17:00 (CET/CEST)","N/A","n/e","n/e","12615","4329","0","n/e","n/e","n/e","341","","1131","n/e","n/e","7362","2126","n/e","49","n/e","1904","4771"
"BZN|GB","01.01.2017 17:00 - 01.01.2017 17:30 (CET/CEST)","N/A","n/e","n/e","14039","4477","0","n/e","n/e","n/e","372","","1059","n/e","n/e","7208","2129","n/e","0","n/e","1817","4561"
"BZN|GB","01.01.2017 17:30 - 01.01.2017 18:00 (CET/CEST)","N/A","n/e","n/e","14855","4714","0","n/e","n/e","n/e","386","","1060","n/e","n/e","7185","2128","n/e","0","n/e","2389","4884"
"BZN|GB","01.01.2017 18:00 - 01.01.2017 18:30 (CET/CEST)","N/A","n/e","n/e","15310","4678","0","n/e","n/e","n/e","850","","1096","n/e","n/e","7176","2129","n/e","0","n/e","2194","4589"
"BZN|GB","01.01.2017 18:30 - 01.01.2017 19:00 (CET/CEST)","N/A","n/e","n/e","15536","4826","0","n/e","n/e","n/e","746","","1144","n/e","n/e","7178","2131","n/e","0","n/e","2489","4190"
"BZN|GB","01.01.2017 19:00 - 01.01.2017 19:30 (CET/CEST)","N/A","n/e","n/e","14880","4628","0","n/e","n/e","n/e","713","","1258","n/e","n/e","7184","2129","n/e","0","n/e","2657","4312"
"BZN|GB","01.01.2017 19:30 - 01.01.2017 20:00 (CET/CEST)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","0","n/e","2703","4261"
"BZN|GB","01.01.2017 20:00 - 01.01.2017 20:30 (CET/CEST)","N/A","n/e","n/e","14826","4306","0","n/e","n/e","n/e","568","","1209","n/e","n/e","7178","2127","n/e","0","n/e","2913","4122"
"BZN|GB","01.01.2017 20:30 - 01.01.2017 21:00 (CET/CEST)","N/A","n/e","n/e","14827","4254","0","n/e","n/e","n/e","341","","1202","n/e","n/e","7199","2129","n/e","0","n/e","2904","3974"
"BZN|GB","01.01.2017 21:00 - 01.01.2017 21:30 (CET/CEST)","N/A","n/e","n/e","14053","3745","0","n/e","n/e","n/e","573","","1120","n/e","n/e","7197","2128","n/e","0","n/e","2982","3747"
"BZN|GB","01.01.2017 21:30 - 01.01.2017 22:00 (CET/CEST)","N/A","n/e","n/e","13182","3310","0","n/e","n/e","n/e","1090","","1081","n/e","n/e","7345","2132","n/e","0","n/e","2853","3541"
"BZN|GB","01.01.2017 22:00 - 01.01.2017 22:30 (CET/CEST)","N/A","n/e","n/e","12993","3313","0","n/e","n/e","n/e","344","","980","n/e","n/e","7413","2132","n/e","0","n/e","2945","3508"
"BZN|GB","01.01.2017 22:30 - 01.01.2017 23:00 (CET/CEST)","N/A","n/e","n/e","11997","3312","0","n/e","n/e","n/e","418","","942","n/e","n/e","7414","2116","n/e","0","n/e","2799","3317"
"BZN|GB","01.01.2017 23:00 - 01.01.2017 23:30 (CET/CEST)","N/A","n/e","n/e","11349","3316","0","n/e","n/e","n/e","516","","936","n/e","n/e","7419","2125","n/e","0","n/e","2590","3274"
"BZN|GB","01.01.2017 23:30 - 02.01.2017 00:00 (CET/CEST)","N/A","n/e","n/e","10989","3315","0","n/e","n/e","n/e","680","","937","n/e","n/e","7422","2127","n/e","0","n/e","2369","2950"
"BZN|GB","02.01.2017 00:00 - 02.01.2017 00:30 (CET/CEST)","N/A","n/e","n/e","10294","3305","0","n/e","n/e","n/e","40","","775","n/e","n/e","7413","2124","n/e","0","n/e","2290","2810"
"BZN|GB","02.01.2017 00:30 - 02.01.2017 01:00 (CET/CEST)","N/A","n/e","n/e","9203","3268","0","n/e","n/e","n/e","0","","769","n/e","n/e","7421","2125","n/e","0","n/e","2329","2786"
"BZN|GB","02.01.2017 01:00 - 02.01.2017 01:30 (CET/CEST)","N/A","n/e","n/e","8675","3205","0","n/e","n/e","n/e","0","","766","n/e","n/e","7412","2127","n/e","0","n/e","2073","2698"
"BZN|GB","02.01.2017 01:30 - 02.01.2017 02:00 (CET/CEST)","N/A","n/e","n/e","8543","3240","0","n/e","n/e","n/e","0","","769","n/e","n/e","7427","2118","n/e","0","n/e","2039","2521"
"BZN|GB","02.01.2017 02:00 - 02.01.2017 02:30 (CET/CEST)","N/A","n/e","n/e","8705","3314","0","n/e","n/e","n/e","0","","770","n/e","n/e","7415","2128","n/e","0","n/e","2102","2340"
"BZN|GB","02.01.2017 02:30 - 02.01.2017 03:00 (CET/CEST)","N/A","n/e","n/e","7909","3310","0","n/e","n/e","n/e","0","","671","n/e","n/e","7429","2124","n/e","0","n/e","2306","2352"
"BZN|GB","02.01.2017 03:00 - 02.01.2017 03:30 (CET/CEST)","N/A","n/e","n/e","7557","3272","0","n/e","n/e","n/e","0","","663","n/e","n/e","7419","2124","n/e","0","n/e","2388","2290"
"BZN|GB","02.01.2017 03:30 - 02.01.2017 04:00 (CET/CEST)","N/A","n/e","n/e","7418","3255","0","n/e","n/e","n/e","0","","652","n/e","n/e","7413","2129","n/e","0","n/e","2412","2324"
"BZN|GB","02.01.2017 04:00 - 02.01.2017 04:30 (CET/CEST)","N/A","n/e","n/e","7939","3051","0","n/e","n/e","n/e","0","","651","n/e","n/e","7423","2062","n/e","0","n/e","2275","2317"
"BZN|GB","02.01.2017 04:30 - 02.01.2017 05:00 (CET/CEST)","N/A","n/e","n/e","7587","3048","0","n/e","n/e","n/e","0","","653","n/e","n/e","7499","2130","n/e","0","n/e","2210","2370"
"BZN|GB","02.01.2017 05:00 - 02.01.2017 05:30 (CET/CEST)","N/A","n/e","n/e","7717","3054","0","n/e","n/e","n/e","0","","649","n/e","n/e","7510","2130","n/e","0","n/e","2061","2325"
"BZN|GB","02.01.2017 05:30 - 02.01.2017 06:00 (CET/CEST)","N/A","n/e","n/e","7822","3054","0","n/e","n/e","n/e","0","","638","n/e","n/e","7512","2129","n/e","0","n/e","1947","2331"
"BZN|GB","02.01.2017 06:00 - 02.01.2017 06:30 (CET/CEST)","N/A","n/e","n/e","8270","3055","0","n/e","n/e","n/e","0","","636","n/e","n/e","7517","2129","n/e","0","n/e","1896","2305"
"BZN|GB","02.01.2017 06:30 - 02.01.2017 07:00 (CET/CEST)","N/A","n/e","n/e","8601","3052","0","n/e","n/e","n/e","0","","634","n/e","n/e","7509","2126","n/e","0","n/e","1856","2315"
"BZN|GB","02.01.2017 07:00 - 02.01.2017 07:30 (CET/CEST)","N/A","n/e","n/e","8924","3214","0","n/e","n/e","n/e","0","","629","n/e","n/e","7564","2129","n/e","0","n/e","1673","2288"
"BZN|GB","02.01.2017 07:30 - 02.01.2017 08:00 (CET/CEST)","N/A","n/e","n/e","9736","3303","0","n/e","n/e","n/e","149","","626","n/e","n/e","7578","2129","n/e","0","n/e","1777","2330"
"BZN|GB","02.01.2017 08:00 - 02.01.2017 08:30 (CET/CEST)","N/A","n/e","n/e","10124","3530","0","n/e","n/e","n/e","76","","860","n/e","n/e","7569","2126","n/e","0","n/e","1997","2360"
"BZN|GB","02.01.2017 08:30 - 02.01.2017 09:00 (CET/CEST)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","0","n/e","1946","2465"
"BZN|GB","02.01.2017 09:00 - 02.01.2017 09:30 (CET/CEST)","N/A","n/e","n/e","12243","3550","0","n/e","n/e","n/e","188","","856","n/e","n/e","7568","2125","n/e","61","n/e","1507","2330"
"BZN|GB","02.01.2017 09:30 - 02.01.2017 10:00 (CET/CEST)","N/A","n/e","n/e","13233","3551","0","n/e","n/e","n/e","366","","855","n/e","n/e","7568","2123","n/e","406","n/e","1729","2458"
"BZN|GB","02.01.2017 10:00 - 02.01.2017 10:30 (CET/CEST)","N/A","n/e","n/e","14463","3541","0","n/e","n/e","n/e","537","","990","n/e","n/e","7566","2125","n/e","1120","n/e","1602","2444"
"BZN|GB","02.01.2017 10:30 - 02.01.2017 11:00 (CET/CEST)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","1980","n/e","1337","2364"
"BZN|GB","02.01.2017 11:00 - 02.01.2017 11:30 (CET/CEST)","N/A","n/e","n/e","16260","3671","0","n/e","n/e","n/e","344","","1051","n/e","n/e","7549","2115","n/e","2760","n/e","1274","2403"
"BZN|GB","02.01.2017 11:30 - 02.01.2017 12:00 (CET/CEST)","N/A","n/e","n/e","16700","3765","0","n/e","n/e","n/e","373","","1029","n/e","n/e","7547","2128","n/e","3360","n/e","1171","2404"
"BZN|GB","02.01.2017 12:00 - 02.01.2017 12:30 (CET/CEST)","N/A","n/e","n/e","16675","3809","0","n/e","n/e","n/e","372","","1082","n/e","n/e","7561","2124","n/e","3710","n/e","1100","2391"
"BZN|GB","02.01.2017 12:30 - 02.01.2017 13:00 (CET/CEST)","N/A","n/e","n/e","16883","3828","0","n/e","n/e","n/e","341","","1100","n/e","n/e","7567","2128","n/e","4060","n/e","1186","2361"
"BZN|GB","02.01.2017 13:00 - 02.01.2017 13:30 (CET/CEST)","N/A","n/e","n/e","16850","3865","0","n/e","n/e","n/e","347","","1062","n/e","n/e","7559","2124","n/e","4040","n/e","1270","2454"
"BZN|GB","02.01.2017 13:30 - 02.01.2017 14:00 (CET/CEST)","N/A","n/e","n/e","16876","3888","0","n/e","n/e","n/e","382","","1025","n/e","n/e","7558","2126","n/e","3980","n/e","1222","2582"
"BZN|GB","02.01.2017 14:00 - 02.01.2017 14:30 (CET/CEST)","N/A","n/e","n/e","16715","4094","0","n/e","n/e","n/e","382","","918","n/e","n/e","7562","2071","n/e","3670","n/e","1211","2680"
"BZN|GB","02.01.2017 14:30 - 02.01.2017 15:00 (CET/CEST)","N/A","n/e","n/e","16767","4132","0","n/e","n/e","n/e","392","","907","n/e","n/e","7560","2070","n/e","3140","n/e","1184","2754"
"BZN|GB","02.01.2017 15:00 - 02.01.2017 15:30 (CET/CEST)","N/A","n/e","n/e","16829","4160","0","n/e","n/e","n/e","385","","908","n/e","n/e","7565","2100","n/e","2470","n/e","1346","2811"
"BZN|GB","02.01.2017 15:30 - 02.01.2017 16:00 (CET/CEST)","N/A","n/e","n/e","17178","4262","0","n/e","n/e","n/e","429","","949","n/e","n/e","7559","2070","n/e","1690","n/e","1404","2836"
"BZN|GB","02.01.2017 16:00 - 02.01.2017 16:30 (CET/CEST)","N/A","n/e","n/e","17847","4420","0","n/e","n/e","n/e","403","","958","n/e","n/e","7567","2073","n/e","873","n/e","1444","2775"
"BZN|GB","02.01.2017 16:30 - 02.01.2017 17:00 (CET/CEST)","N/A","n/e","n/e","19053","4675","0","n/e","n/e","n/e","341","","960","n/e","n/e","7572","2126","n/e","263","n/e","1409","2904"
"BZN|GB","02.01.2017 17:00 - 02.01.2017 17:30 (CET/CEST)","N/A","n/e","n/e","19863","4868","0","n/e","n/e","n/e","341","","1010","n/e","n/e","7561","2126","n/e","22","n/e","1286","2906"
"BZN|GB","02.01.2017 17:30 - 02.01.2017 18:00 (CET/CEST)","N/A","n/e","n/e","21715","5403","0","n/e","n/e","n/e","1044","","1217","n/e","n/e","7570","2106","n/e","0","n/e","1299","2862"
"BZN|GB","02.01.2017 18:00 - 02.01.2017 18:30 (CET/CEST)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","0","n/e","1165","2814"
"BZN|GB","02.01.2017 18:30 - 02.01.2017 19:00 (CET/CEST)","N/A","n/e","n/e","22825","5486","0","n/e","n/e","n/e","1764","","1278","n/e","n/e","7610","2126","n/e","0","n/e","1132","2768"
"BZN|GB","02.01.2017 19:00 - 02.01.2017 19:30 (CET/CEST)","N/A","n/e","n/e","23180","5546","0","n/e","n/e","n/e","1090","","1272","n/e","n/e","7627","2119","n/e","0","n/e","1117","2798"
"BZN|GB","02.01.2017 19:30 - 02.01.2017 20:00 (CET/CEST)","N/A","n/e","n/e","23121","5603","0","n/e","n/e","n/e","427","","1268","n/e","n/e","7640","2120","n/e","0","n/e","1190","2724"
"BZN|GB","02.01.2017 20:00 - 02.01.2017 20:30 (CET/CEST)","N/A","n/e","n/e","22816","5513","0","n/e","n/e","n/e","993","","1139","n/e","n/e","7621","2126","n/e","0","n/e","1248","2702"
"BZN|GB","02.01.2017 20:30 - 02.01.2017 21:00 (CET/CEST)","N/A","n/e","n/e","22014","5436","0","n/e","n/e","n/e","1065","","1114","n/e","n/e","7628","2129","n/e","0","n/e","1260","2789"
"BZN|GB","02.01.2017 21:00 - 02.01.2017 21:30 (CET/CEST)","N/A","n/e","n/e","21086","5430","0","n/e","n/e","n/e","497","","1053","n/e","n/e","7629","2127","n/e","0","n/e","1299","2936"
"BZN|GB","02.01.2017 21:30 - 02.01.2017 22:00 (CET/CEST)","N/A","n/e","n/e","19902","5384","0","n/e","n/e","n/e","420","","945","n/e","n/e","7617","2086","n/e","0","n/e","1062","3100"
"BZN|GB","02.01.2017 22:00 - 02.01.2017 22:30 (CET/CEST)","N/A","n/e","n/e","19389","4964","0","n/e","n/e","n/e","478","","867","n/e","n/e","7618","2122","n/e","0","n/e","1017","3250"
"BZN|GB","02.01.2017 22:30 - 02.01.2017 23:00 (CET/CEST)","N/A","n/e","n/e","17716","4312","0","n/e","n/e","n/e","383","","828","n/e","n/e","7620","2098","n/e","0","n/e","1138","3367"
"BZN|GB","02.01.2017 23:00 - 02.01.2017 23:30 (CET/CEST)","N/A","n/e","n/e","16878","3363","0","n/e","n/e","n/e","499","","836","n/e","n/e","7617","2120","n/e","0","n/e","1295","3411"
"BZN|GB","02.01.2017 23:30 - 03.01.2017 00:00 (CET/CEST)","N/A","n/e","n/e","15223","3139","0","n/e","n/e","n/e","384","","838","n/e","n/e","7625","2056","n/e","0","n/e","1383","3439"
"BZN|GB","03.01.2017 00:00 - 03.01.2017 00:30 (CET/CEST)","N/A","n/e","n/e","13219","3269","0","n/e","n/e","n/e","53","","725","n/e","n/e","7619","2065","n/e","0","n/e","1470","3382"
"BZN|GB","03.01.2017 00:30 - 03.01.2017 01:00 (CET/CEST)","N/A","n/e","n/e","10821","3324","0","n/e","n/e","n/e","40","","724","n/e","n/e","7631","2044","n/e","0","n/e","1376","3636"
"BZN|GB","03.01.2017 01:00 - 03.01.2017 01:30 (CET/CEST)","N/A","n/e","n/e","10125","3232","0","n/e","n/e","n/e","40","","723","n/e","n/e","7628","2051","n/e","0","n/e","1399","3654"
"BZN|GB","03.01.2017 01:30 - 03.01.2017 02:00 (CET/CEST)","N/A","n/e","n/e","9911","3327","0","n/e","n/e","n/e","40","","720","n/e","n/e","7644","2124","n/e","0","n/e","1564","3857"
"BZN|GB","03.01.2017 02:00 - 03.01.2017 02:30 (CET/CEST)","N/A","n/e","n/e","9553","3205","0","n/e","n/e","n/e","0","","683","n/e","n/e","7631","2123","n/e","0","n/e","1681","3790"
"BZN|GB","03.01.2017 02:30 - 03.01.2017 03:00 (CET/CEST)","N/A","n/e","n/e","9119","3131","0","n/e","n/e","n/e","0","","668","n/e","n/e","7634","2123","n/e","0","n/e","1651","3698"
"BZN|GB","03.01.2017 03:00 - 03.01.2017 03:30 (CET/CEST)","N/A","n/e","n/e","8601","3153","0","n/e","n/e","n/e","0","","670","n/e","n/e","7636","2123","n/e","0","n/e","1740","3677"
"BZN|GB","03.01.2017 03:30 - 03.01.2017 04:00 (CET/CEST)","N/A","n/e","n/e","8223","3156","0","n/e","n/e","n/e","0","","673","n/e","n/e","7636","2127","n/e","0","n/e","1597","3639"
"BZN|GB","03.01.2017 04:00 - 03.01.2017 04:30 (CET/CEST)","N/A","n/e","n/e","8713","3286","0","n/e","n/e","n/e","0","","684","n/e","n/e","7625","2126","n/e","0","n/e","1664","3762"
"BZN|GB","03.01.2017 04:30 - 03.01.2017 05:00 (CET/CEST)","N/A","n/e","n/e","8183","3370","0","n/e","n/e","n/e","0","","698","n/e","n/e","7630","2125","n/e","0","n/e","1530","3732"
"BZN|GB","03.01.2017 05:00 - 03.01.2017 05:30 (CET/CEST)","N/A","n/e","n/e","8835","3582","0","n/e","n/e","n/e","0","","703","n/e","n/e","7624","2116","n/e","0","n/e","1445","3786"
"BZN|GB","03.01.2017 05:30 - 03.01.2017 06:00 (CET/CEST)","N/A","n/e","n/e","9022","3619","0","n/e","n/e","n/e","0","","661","n/e","n/e","7626","2125","n/e","0","n/e","1419","3739"
"BZN|GB","03.01.2017 06:00 - 03.01.2017 06:30 (CET/CEST)","N/A","n/e","n/e","9062","3638","0","n/e","n/e","n/e","0","","713","n/e","n/e","7631","2126","n/e","0","n/e","1532","3830"
"BZN|GB","03.01.2017 06:30 - 03.01.2017 07:00 (CET/CEST)","N/A","n/e","n/e","9511","3774","0","n/e","n/e","n/e","0","","708","n/e","n/e","7580","2129","n/e","0","n/e","1676","3731"
"BZN|GB","03.01.2017 07:00 - 03.01.2017 07:30 (CET/CEST)","N/A","n/e","n/e","10146","4076","0","n/e","n/e","n/e","0","","709","n/e","n/e","7495","2124","n/e","0","n/e","1771","3638"
"BZN|GB","03.01.2017 07:30 - 03.01.2017 08:00 (CET/CEST)","N/A","n/e","n/e","11985","4603","0","n/e","n/e","n/e","40","","730","n/e","n/e","7493","2122","n/e","0","n/e","1910","3621"
"BZN|GB","03.01.2017 08:00 - 03.01.2017 08:30 (CET/CEST)","N/A","n/e","n/e","14216","4953","0","n/e","n/e","n/e","446","","810","n/e","n/e","7482","2124","n/e","0","n/e","1804","3661"
"BZN|GB","03.01.2017 08:30 - 03.01.2017 09:00 (CET/CEST)","N/A","n/e","n/e","16899","5229","0","n/e","n/e","n/e","341","","796","n/e","n/e","7485","2123","n/e","1","n/e","1927","3670"
"BZN|GB","03.01.2017 09:00 - 03.01.2017 09:30 (CET/CEST)","N/A","n/e","n/e","17645","5574","0","n/e","n/e","n/e","341","","792","n/e","n/e","7500","2069","n/e","81","n/e","2076","3955"
"BZN|GB","03.01.2017 09:30 - 03.01.2017 10:00 (CET/CEST)","N/A","n/e","n/e","18888","5723","0","n/e","n/e","n/e","381","","773","n/e","n/e","7486","1480","n/e","348","n/e","2210","4132"
"BZN|GB","03.01.2017 10:00 - 03.01.2017 10:30 (CET/CEST)","N/A","n/e","n/e","19537","5957","0","n/e","n/e","n/e","363","","777","n/e","n/e","7488","1481","n/e","780","n/e","2399","4351"
"BZN|GB","03.01.2017 10:30 - 03.01.2017 11:00 (CET/CEST)","N/A","n/e","n/e","19768","5932","0","n/e","n/e","n/e","386","","813","n/e","n/e","7497","1478","n/e","1220","n/e","2327","4483"
"BZN|GB","03.01.2017 11:00 - 03.01.2017 11:30 (CET/CEST)","N/A","n/e","n/e","19688","5984","0","n/e","n/e","n/e","378","","812","n/e","n/e","7370","1478","n/e","1520","n/e","2587","4639"
"BZN|GB","03.01.2017 11:30 - 03.01.2017 12:00 (CET/CEST)","N/A","n/e","n/e","19258","6094","0","n/e","n/e","n/e","358","","843","n/e","n/e","7330","1476","n/e","1780","n/e","2690","4978"
"BZN|GB","03.01.2017 12:00 - 03.01.2017 12:30 (CET/CEST)","N/A","n/e","n/e","19207","5860","0","n/e","n/e","n/e","391","","843","n/e","n/e","7329","1477","n/e","1940","n/e","2744","5124"
"BZN|GB","03.01.2017 12:30 - 03.01.2017 13:00 (CET/CEST)","N/A","n/e","n/e","19046","5972","0","n/e","n/e","n/e","341","","880","n/e","n/e","7324","1477","n/e","1990","n/e","2771","5336"
