"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|BE","07.04.2017 08:00 - 07.04.2017 09:00 (CET/CEST)","343","n/e","n/e","3887","0","0","n/e","n/e","n/e","536","","17","n/e","n/e","2914","678","n/e","232","214","45","147"
"BZN|BE","07.04.2017 09:00 - 07.04.2017 10:00 (CET/CEST)","314","n/e","n/e","3862","0","0","n/e","n/e","n/e","769","","15","n/e","n/e","2913","707","n/e","612","218","36","108"
"BZN|BE","07.04.2017 10:00 - 07.04.2017 11:00 (CET/CEST)","320","n/e","n/e","3538","0","0","n/e","n/e","n/e","145","","13","n/e","n/e","2907","681","n/e","1124","217","21","73"
"BZN|BE","07.04.2017 11:00 - 07.04.2017 12:00 (CET/CEST)","341","n/e","n/e","3186","0","0","n/e","n/e","n/e","","80","12","n/e","n/e","2910","660","n/e","1431","213","12","84"
"BZN|BE","07.04.2017 12:00 - 07.04.2017 13:00 (CET/CEST)","346","n/e","n/e","3011","0","0","n/e","n/e","n/e","","82","13","n/e","n/e","2908","643","n/e","1402","212","15","91"
"BZN|BE","07.04.2017 13:00 - 07.04.2017 14:00 (CET/CEST)","351","n/e","n/e","2991","0","0","n/e","n/e","n/e","","246","15","n/e","n/e","2904","643","n/e","1245","218","5","119"
"BZN|BE","07.04.2017 14:00 - 07.04.2017 15:00 (CET/CEST)","347","n/e","n/e","2888","0","0","n/e","n/e","n/e","","55","16","n/e","n/e","2904","648","n/e","1191","221","6","123"
"BZN|BE","07.04.2017 15:00 - 07.04.2017 16:00 (CET/CEST)","349","n/e","n/e","2851","0","0","n/e","n/e","n/e","","201","16","n/e","n/e","2904","641","n/e","1088","219","0","123"
"BZN|BE","07.04.2017 16:00 - 07.04.2017 17:00 (CET/CEST)","345","n/e","n/e","2941","0","0","n/e","n/e","n/e","","199","16","n/e","n/e","2902","638","n/e","917","219","","126"
"BZN|BE","07.04.2017 17:00 - 07.04.2017 18:00 (CET/CEST)","345","n/e","n/e","3031","0","0","n/e","n/e","n/e","","166","16","n/e","n/e","2901","640","n/e","648","218","","112"
