"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|EE","30.03.2017 04:00 - 30.03.2017 05:00 (CET/CEST)","75","n/e","54","1","n/e","n/e","1116","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","52"
"BZN|EE","30.03.2017 05:00 - 30.03.2017 06:00 (CET/CEST)","78","n/e","53","1","n/e","n/e","1354","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","46"
"BZN|EE","30.03.2017 06:00 - 30.03.2017 07:00 (CET/CEST)","78","n/e","53","1","n/e","n/e","1430","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","36"
"BZN|EE","30.03.2017 07:00 - 30.03.2017 08:00 (CET/CEST)","78","n/e","55","3","n/e","n/e","1440","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","24"
"BZN|EE","30.03.2017 08:00 - 30.03.2017 09:00 (CET/CEST)","79","n/e","52","3","n/e","n/e","1462","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","15"
"BZN|EE","30.03.2017 09:00 - 30.03.2017 10:00 (CET/CEST)","81","n/e","53","3","n/e","n/e","1442","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","12"
"BZN|EE","30.03.2017 10:00 - 30.03.2017 11:00 (CET/CEST)","82","n/e","52","3","n/e","n/e","1440","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","12"
"BZN|EE","30.03.2017 11:00 - 30.03.2017 12:00 (CET/CEST)","83","n/e","33","3","n/e","n/e","1385","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","12"
"BZN|EE","30.03.2017 12:00 - 30.03.2017 13:00 (CET/CEST)","83","n/e","34","3","n/e","n/e","1243","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","10"
"BZN|EE","30.03.2017 13:00 - 30.03.2017 14:00 (CET/CEST)","82","n/e","33","3","n/e","n/e","1274","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","12"
"BZN|EE","30.03.2017 14:00 - 30.03.2017 15:00 (CET/CEST)","82","n/e","33","3","n/e","n/e","1234","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","14"
"BZN|EE","30.03.2017 15:00 - 30.03.2017 16:00 (CET/CEST)","83","n/e","33","3","n/e","n/e","1260","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","18"
"BZN|EE","30.03.2017 16:00 - 30.03.2017 17:00 (CET/CEST)","79","n/e","34","3","n/e","n/e","1317","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","19"
"BZN|EE","30.03.2017 17:00 - 30.03.2017 18:00 (CET/CEST)","79","n/e","33","3","n/e","n/e","1330","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","15"
"BZN|EE","30.03.2017 18:00 - 30.03.2017 19:00 (CET/CEST)","79","n/e","31","1","n/e","n/e","1417","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","18"
"BZN|EE","30.03.2017 19:00 - 30.03.2017 20:00 (CET/CEST)","81","n/e","31","1","n/e","n/e","1482","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","18"
"BZN|EE","30.03.2017 20:00 - 30.03.2017 21:00 (CET/CEST)","83","n/e","30","1","n/e","n/e","1445","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","26"
"BZN|EE","30.03.2017 21:00 - 30.03.2017 22:00 (CET/CEST)","83","n/e","30","1","n/e","n/e","1432","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","36"
